tradeline_id,report_id,creditor_name,account_reference,account_type,account_status_raw,section_group,date_opened,date_reported,last_activity_date,high_credit,credit_limit,balance,past_due_amount,late_30_count,late_60_count,late_90_count,bureau_source,credit_utilization_ratio,account_age_months,is_derogatory_flag
13072,1314,KeyBank,ACCT0013072,Installment,CLOSED,CLOSED,2014-06-18,2024-02-08,2023-09-07,57300,0,0,0,0,0,0,TU/EF,,117,0
13073,1314,Regions Bank,ACCT0013073,Mortgage,AS AGREED,OPEN,2017-12-22,2024-02-02,2023-12-29,482419,482419,137647,0,0,0,0,EF,0.2853,75,0
13074,1314,Capital One,ACCT0013074,Auto,AS AGREED,OPEN,2022-07-05,2024-02-26,2023-09-23,37799,0,10360,0,0,0,0,XP,,20,0
13075,1314,American Express,ACCT0013075,Other,AS AGREED,OPEN,2009-05-13,2024-03-01,2023-10-26,5000,5000,3467,0,0,0,0,EF,0.6934,178,0
13076,1314,Discover,ACCT0013076,Revolving,AS AGREED,OPEN,2017-05-08,2024-02-18,2023-11-24,500,500,100,0,0,0,0,XP,0.2,82,0
13077,1315,AT&T,ACCT0013077,Other,AS AGREED,OPEN,2016-07-06,2024-08-05,2024-04-12,7500,7500,966,-294,0,0,0,XP/EF,0.1288,97,0
13078,1315,Ford Motor Credit,ACCT0013078,Mortgage,AS AGREED,OPEN,2015-08-09,2024-07-13,2024-02-23,376510,376510,220517,0,0,0,0,XP,0.5857,108,0
13079,1315,Upgrade,ACCT0013079,Installment,AS AGREED,OPEN,2009-05-17,2024-07-26,2024-07-07,37043,0,30988,0,0,0,0,XP/TU/EF,,183,0
13080,1315,LVNV Funding,ACCT0013080,Other,AS AGREED,OPEN,2014-06-29,2024-08-15,2024-03-03,1500,1500,735,0,0,0,0,XP,0.49,122,0
13081,1315,Synchrony,ACCT0013081,Mortgage,AS AGREED,OPEN,2014-11-17,2024-07-26,2024-01-23,485821,485821,288244,0,0,0,0,XP/TU/EF,0.5933,117,0
13082,1315,Truist,ACCT0013082,Installment,AS AGREED,OPEN,2017-06-10,2024-07-04,2024-07-02,46586,0,11011,0,0,0,0,EF,,86,0
13083,1315,Ford Motor Credit,ACCT0013083,Other,PAID,CLOSED,2020-01-25,2024-07-22,2024-03-26,3000,3000,0,0,0,0,0,XP/TU,0.0,55,0
13084,1315,Sallie Mae,ACCT0013084,Revolving,AS AGREED,OPEN,2021-10-10,2024-07-07,2024-06-09,3000,3000,421,0,0,0,0,EF,0.1403,34,0
13085,1315,KeyBank,ACCT0013085,Installment,PAID,CLOSED,2010-02-01,2024-08-03,2024-05-05,50413,0,0,0,0,0,0,TU,,174,0
13086,1315,Chase,ACCT0013086,Installment,CLOSED,CLOSED,2011-09-14,2024-08-08,2024-04-11,22164,0,0,0,0,0,0,TU/EF,,155,0
13087,1315,Quicken Loans,ACCT0013087,Mortgage,AS AGREED,OPEN,2009-04-03,2024-08-13,2024-02-01,409944,409944,110608,0,0,0,0,TU/EF,0.2698,184,0
13088,1315,Synchrony,ACCT0013088,Mortgage,AS AGREED,OPEN,2021-07-25,2024-07-16,2024-07-09,432853,432853,287097,0,0,0,0,EF,0.6633,37,0
13089,1316,Synchrony,ACCT0013089,Auto,AS AGREED,OPEN,2010-10-20,2020-07-06,2020-05-22,42283,0,6920,0,0,0,0,EF,,118,0
13090,1316,Synchrony,ACCT0013090,Installment,AS AGREED,OPEN,2010-02-16,2020-07-17,2020-03-03,31575,0,15747,0,0,0,0,TU/EF,,126,0
13091,1316,KeyBank,ACCT0013091,Installment,AS AGREED,OPEN,2015-06-11,2020-07-16,2020-02-18,8165,0,1454,0,0,0,0,XP/EF,,62,0
13092,1316,Ford Motor Credit,ACCT0013092,Revolving,PAID,CLOSED,2018-09-19,2020-07-07,2020-02-20,2000,2000,0,0,0,0,0,XP/EF,0.0,23,0
13093,1316,Pennymac,ACCT0013093,Revolving,AS AGREED,OPEN,2013-08-19,2020-07-06,2020-03-07,1500,1500,291,0,0,0,0,TU,0.194,84,0
13094,1316,Cavalry Portfolio,ACCT0013094,Other,AS AGREED,OPEN,2020-01-25,2020-08-05,2020-03-19,7500,7500,3772,0,0,0,0,XP/TU/EF,0.5029,7,0
13095,1317,Barclays,ACCT0013095,Auto,AS AGREED,OPEN,2020-02-05,2020-11-12,2020-07-09,33217,0,10003,0,0,0,0,XP/EF,,10,0
13096,1317,Toyota Motor Credit,ACCT0013096,Revolving,CLOSED,CLOSED,2012-09-01,2020-11-06,2020-08-26,10000,10000,0,0,0,0,0,TU,0.0,99,0
13097,1317,Bank of America,ACCT0013097,Auto,AS AGREED,OPEN,2015-11-30,2020-11-02,2020-06-09,27357,0,3384,0,0,0,0,EF,,61,0
13098,1317,Ally Financial,ACCT0013098,Auto,AS AGREED,OPEN,2019-12-26,2020-12-09,2020-12-04,61632,0,6257,0,0,0,0,XP/EF,,12,0
13099,1317,Navy Federal,ACCT0013099,Revolving,AS AGREED,OPEN,2009-10-26,2020-11-11,2020-06-27,2000,2000,501,0,0,0,0,XP/EF,0.2505,134,0
13100,1317,Cavalry Portfolio,ACCT0013100,Other,AS AGREED,OPEN,2017-12-20,2020-11-26,2020-08-09,1000,1000,243,0,0,0,0,XP,0.243,36,0
13101,1317,HSBC,ACCT0013101,Installment,AS AGREED,OPEN,2011-07-22,2020-11-23,2020-05-11,50132,0,20900,0,0,0,0,XP,,113,0
13102,1317,Ford Motor Credit,ACCT0013102,Revolving,AS AGREED,OPEN,2010-10-01,2020-12-08,2020-05-23,1000,1000,262,0,0,0,0,XP,0.262,122,0
13103,1317,Portfolio Recovery,ACCT0013103,Installment,AS AGREED,OPEN,2012-04-13,2020-11-24,2020-11-13,27772,0,13015,0,0,0,0,TU,,104,0
13104,1318,Marcus by Goldman,ACCT0013104,Other,CHARGE OFF,DEROGATORY,2020-10-26,2021-05-03,2020-11-26,5000,5000,5083,-176,3,4,1,TU,1.0166,7,1
13105,1318,Rocket Mortgage,ACCT0013105,Revolving,AS AGREED,OPEN,2010-02-14,2021-05-04,2021-02-22,750,750,265,0,0,0,0,XP/TU/EF,0.3533,135,0
13106,1318,AT&T,ACCT0013106,Mortgage,AS AGREED,OPEN,2015-10-18,2021-04-15,2021-02-18,582720,582720,98197,0,0,0,0,TU,0.1685,67,0
13107,1318,Wells Fargo,ACCT0013107,Installment,PAID,CLOSED,2009-11-04,2021-05-13,2021-05-10,60945,0,0,0,0,0,0,XP/EF,,138,0
13108,1318,LendingClub,ACCT0013108,Mortgage,AS AGREED,OPEN,2018-12-18,2021-05-13,2021-02-23,238365,238365,187886,0,0,0,0,XP,0.7882,29,0
13109,1318,Synchrony,ACCT0013109,Mortgage,AS AGREED,OPEN,2013-04-01,2021-04-28,2021-04-26,274246,274246,211777,0,1,0,0,TU,0.7722,97,0
13110,1318,SoFi,ACCT0013110,Mortgage,AS AGREED,OPEN,2021-05-15,2021-04-09,2020-12-29,397576,397576,58026,0,0,0,0,XP/TU,0.1459,0,0
13111,1318,Midland Credit,ACCT0013111,Auto,AS AGREED,OPEN,2013-09-29,2021-04-25,2020-12-21,23017,0,6766,0,0,0,0,XP,,92,0
13112,1318,Capital One,ACCT0013112,Mortgage,AS AGREED,OPEN,2012-02-25,2021-04-24,2021-01-10,150190,150190,120427,0,0,0,0,TU/EF,0.8018,111,0
13113,1319,Bank of America,ACCT0013113,Auto,AS AGREED,OPEN,2018-06-24,2022-07-25,2022-06-06,49745,0,9033,0,0,0,0,,,50,0
13114,1319,Ally Financial,ACCT0013114,Mortgage,AS AGREED,OPEN,2009-03-02,2022-07-06,2022-02-27,255629,255629,82660,0,0,0,0,XP/TU/EF,0.3234,161,0
13115,1319,Truist,ACCT0013115,Revolving,PAID,CLOSED,2013-12-01,2022-06-27,2021-12-21,10000,10000,0,0,0,0,0,TU/EF,0.0,104,0
13116,1319,Toyota Motor Credit,ACCT0013116,Other,AS AGREED,OPEN,2019-08-31,2022-07-13,2022-03-07,750,750,238,0,0,0,0,TU,0.3173,36,0
13117,1319,LendingClub,ACCT0013117,Auto,AS AGREED,OPEN,2013-11-02,2022-06-26,2022-04-29,15417,0,4361,0,0,0,0,TU/EF,,105,0
13118,1320,USAA,ACCT0013118,Auto,AS AGREED,OPEN,2022-10-18,2023-01-09,2022-12-11,48567,0,9240,0,0,0,0,TU,,3,0
13119,1320,Capital One,ACCT0013119,Revolving,AS AGREED,OPEN,2020-11-16,2022-12-04,2022-09-17,7500,7500,1354,0,0,0,0,TU,0.1805,26,0
13120,1320,Citi,ACCT0013120,Mortgage,AS AGREED,OPEN,2015-09-01,2022-12-12,2022-12-03,418496,418496,308422,0,0,0,0,XP/TU/EF,0.737,88,0
13121,1320,Discover,ACCT0013121,Mortgage,AS AGREED,OPEN,2022-10-18,2022-12-05,2022-08-22,144358,144358,52598,0,0,0,0,XP/TU/EF,0.3644,3,0
13122,1320,Synchrony,ACCT0013122,Other,AS AGREED,OPEN,2012-08-31,2023-01-03,2022-12-04,1500,1500,415,0,0,0,0,XP/TU,0.2767,125,0
13123,1320,AT&T,ACCT0013123,Auto,AS AGREED,OPEN,2013-12-07,2022-12-07,2022-11-21,34089,0,15054,0,0,0,0,EF,,109,0
13124,1320,PNC Bank,ACCT0013124,Other,AS AGREED,OPEN,2018-11-09,2023-01-11,2022-08-16,1500,1500,1284,0,0,0,0,TU,0.856,50,0
13125,1320,LendingClub,ACCT0013125,Other,AS AGREED,OPEN,2019-05-03,2022-12-20,2022-06-17,1000,1000,429,0,0,0,0,TU,0.429,44,0
13126,1320,Portfolio Recovery,ACCT0013126,Auto,AS AGREED,OPEN,2014-11-18,2022-12-28,2022-10-08,52619,0,37668,0,0,0,0,XP,,98,0
13127,1320,GTE Southwest,ACCT0013127,Revolving,AS AGREED,OPEN,2016-02-19,2023-01-11,2022-10-15,15000,15000,220,0,0,0,0,XP/TU/EF,0.0147,83,0
13128,1320,Cavalry Portfolio,ACCT0013128,Revolving,AS AGREED,OPEN,2017-11-26,2022-12-22,2022-07-24,2000,2000,431,0,0,0,0,XP,0.2155,62,0
13129,1320,Jefferson Capital,ACCT0013129,Mortgage,AS AGREED,OPEN,2022-09-29,2023-01-12,2022-11-10,171397,171397,135618,0,0,0,0,XP/TU/EF,0.7913,4,0
13130,1320,Navient,ACCT0013130,Installment,AS AGREED,OPEN,2013-05-28,2023-01-15,2022-07-17,57984,0,6259,-271,0,0,0,XP/EF,,116,0
13131,1321,LVNV Funding,ACCT0013131,Revolving,AS AGREED,OPEN,2023-02-24,2023-05-01,2023-04-20,1500,1500,31,0,0,0,0,XP/TU,0.0207,3,0
13132,1321,HSBC,ACCT0013132,Revolving,PAID,CLOSED,2021-10-02,2023-04-23,2023-03-24,300,300,0,0,0,0,0,XP/EF,0.0,19,0
13133,1321,Quicken Loans,ACCT0013133,Mortgage,AS AGREED,OPEN,2019-11-23,2023-05-17,2023-05-07,236922,236922,95206,0,0,0,0,EF,0.4018,42,0
13134,1321,Navy Federal,ACCT0013134,Mortgage,AS AGREED,OPEN,2021-03-19,2023-05-18,2023-02-14,427908,427908,311525,0,0,0,0,TU,0.728,26,0
13135,1321,Verizon,ACCT0013135,Other,AS AGREED,OPEN,2011-01-20,2023-05-03,2023-03-05,750,750,484,0,0,0,0,TU,0.6453,148,0
13136,1321,Cavalry Portfolio,ACCT0013136,Other,CLOSED,CLOSED,2011-03-02,2023-04-18,2023-02-06,2000,2000,0,0,0,0,0,XP/TU/EF,0.0,146,0
13137,1321,Chase,ACCT0013137,Revolving,AS AGREED,OPEN,2015-01-24,2023-04-13,2022-12-04,750,750,175,0,0,0,0,XP,0.2333,100,0
13138,1321,Discover,ACCT0013138,Other,AS AGREED,OPEN,2023-02-24,2023-04-19,2022-11-05,300,300,135,0,0,0,0,XP,0.45,3,0
13139,1321,Wells Fargo,ACCT0013139,Auto,AS AGREED,OPEN,2009-03-26,2023-05-06,2023-04-18,11607,0,8227,0,0,0,0,XP,,170,0
13140,1321,Pennymac,ACCT0013140,Revolving,AS AGREED,OPEN,2022-11-03,2023-05-15,2023-05-04,500,500,36,0,0,0,0,XP/TU,0.072,6,0
13141,1321,Portfolio Recovery,ACCT0013141,Other,AS AGREED,OPEN,2009-07-06,2023-04-25,2023-04-11,300,300,162,0,0,0,0,XP/TU/EF,0.54,166,0
13142,1321,Ally Financial,ACCT0013142,Mortgage,AS AGREED,OPEN,2010-09-18,2023-05-20,2023-02-13,426199,426199,92229,0,0,0,0,XP/TU/EF,0.2164,152,0
13143,1321,Regions Bank,ACCT0013143,Other,AS AGREED,OPEN,2018-04-26,2023-05-21,2023-04-23,500,500,383,0,0,0,0,EF,0.766,61,0
13144,1321,Truist,ACCT0013144,Revolving,AS AGREED,OPEN,2020-03-25,2023-04-11,2022-11-23,300,300,62,0,0,0,0,TU/EF,0.2067,38,0
13145,1322,Navient,ACCT0013145,Auto,AS AGREED,OPEN,2015-05-06,2023-07-12,2023-04-23,47147,0,26187,0,0,0,0,XP/TU,,99,0
13146,1322,Fifth Third,ACCT0013146,Installment,AS AGREED,OPEN,2019-10-02,2023-07-20,2023-04-06,53501,0,16460,0,0,0,0,XP/EF,,46,0
13147,1322,GTE Southwest,ACCT0013147,Mortgage,AS AGREED,OPEN,2010-02-24,2023-07-30,2023-02-15,329709,329709,107219,0,0,0,0,XP/TU/EF,0.3252,162,0
13148,1322,Capital One,ACCT0013148,Revolving,AS AGREED,OPEN,2021-07-24,2023-07-22,2023-06-22,7500,7500,2045,0,0,0,0,EF,0.2727,25,0
13149,1322,Barclays,ACCT0013149,Other,AS AGREED,OPEN,2023-03-10,2023-07-30,2023-02-15,3000,3000,307,0,0,0,0,XP/TU/EF,0.1023,5,0
13150,1322,GTE Southwest,ACCT0013150,Auto,AS AGREED,OPEN,2011-09-09,2023-07-16,2023-06-13,20124,0,8343,0,0,0,0,TU/EF,,143,0
13151,1322,Portfolio Recovery,ACCT0013151,Auto,AS AGREED,OPEN,2012-12-11,2023-08-07,2023-03-19,32783,0,20101,0,0,0,0,XP/TU/EF,,128,0
13152,1322,Fifth Third,ACCT0013152,Mortgage,AS AGREED,OPEN,2019-10-25,2023-07-08,2023-01-19,564427,564427,259020,0,0,0,0,TU,0.4589,46,0
13153,1322,Citi,ACCT0013153,Revolving,AS AGREED,OPEN,2021-10-24,2023-08-17,2023-07-12,10000,10000,190,0,0,0,0,XP/TU/EF,0.019,22,0
13154,1322,Midland Credit,ACCT0013154,Installment,AS AGREED,OPEN,2012-06-16,2023-07-25,2023-01-10,63280,0,37087,0,0,0,0,TU/EF,,134,0
13155,1322,Rocket Mortgage,ACCT0013155,Other,AS AGREED,OPEN,2022-01-06,2023-08-14,2023-03-31,500,500,156,-380,0,0,0,TU/EF,0.312,19,0
13156,1322,Truist,ACCT0013156,Auto,AS AGREED,OPEN,2017-12-25,2023-08-05,2023-05-01,27842,0,17824,0,0,0,0,XP/TU,,68,0
13157,1322,Navient,ACCT0013157,Installment,AS AGREED,OPEN,2022-09-06,2023-07-24,2023-05-27,9242,0,1405,0,0,0,0,XP,,11,0
13158,1323,Marcus by Goldman,ACCT0013158,Other,AS AGREED,OPEN,2012-11-09,2023-10-05,2023-05-20,5000,5000,2885,0,0,0,0,TU,0.577,132,0
13159,1323,LendingClub,ACCT0013159,Installment,AS AGREED,OPEN,2009-03-25,2023-11-18,2023-08-15,18003,0,7843,0,0,0,0,TU,,176,0
13160,1323,Santander,ACCT0013160,Other,AS AGREED,OPEN,2009-12-25,2023-10-25,2023-09-08,1000,1000,776,0,0,0,0,TU,0.776,167,0
13161,1323,Cavalry Portfolio,ACCT0013161,Mortgage,CLOSED,CLOSED,2020-03-23,2023-10-19,2023-04-05,541772,541772,0,0,0,5,0,EF,0.0,44,0
13162,1323,Sallie Mae,ACCT0013162,Installment,AS AGREED,OPEN,2021-12-27,2023-10-11,2023-08-01,29431,0,6274,0,0,0,0,XP/EF,,23,0
13163,1323,Navy Federal,ACCT0013163,Mortgage,AS AGREED,OPEN,2016-07-06,2023-10-13,2023-09-10,264459,264459,60414,0,0,0,0,TU,0.2284,88,0
13164,1323,Capital One,ACCT0013164,Auto,AS AGREED,OPEN,2020-11-01,2023-11-03,2023-08-01,10469,0,5168,0,0,0,0,TU,,36,0
13165,1323,SoFi,ACCT0013165,Revolving,AS AGREED,OPEN,2019-11-14,2023-10-07,2023-04-01,10000,10000,1726,0,0,0,0,TU/EF,0.1726,48,0
13166,1323,Capital One,ACCT0013166,Revolving,AS AGREED,OPEN,2019-04-29,2023-10-06,2023-08-10,5000,5000,1226,0,0,0,0,EF,0.2452,55,0
13167,1323,Cavalry Portfolio,ACCT0013167,Installment,AS AGREED,OPEN,2012-10-20,2023-10-29,2023-09-21,45952,0,39259,0,0,0,0,XP/EF,,133,0
13168,1323,USAA,ACCT0013168,Other,PAID,CLOSED,2011-03-17,2023-10-26,2023-05-19,750,750,0,0,0,0,0,TU,0.0,152,0
13169,1323,PNC Bank,ACCT0013169,Revolving,AS AGREED,OPEN,2015-12-12,2023-10-20,2023-04-04,1500,1500,186,0,0,0,0,EF,0.124,95,0
13170,1323,Santander,ACCT0013170,Other,AS AGREED,OPEN,2016-06-04,2023-10-29,2023-08-06,750,750,515,0,0,0,0,XP,0.6867,89,0
13171,1323,Truist,ACCT0013171,Auto,AS AGREED,OPEN,2020-06-25,2023-10-08,2023-09-12,19519,0,15375,0,0,0,0,TU,,41,0
13172,1324,Barclays,ACCT0013172,Installment,AS AGREED,OPEN,2010-08-20,2024-03-15,2023-12-09,54005,0,14980,0,0,0,0,TU,,164,0
13173,1324,Discover,ACCT0013173,Installment,AS AGREED,OPEN,2010-05-05,2024-03-15,2023-11-09,5662,0,911,0,0,0,0,XP/TU,,167,0
13174,1324,Regions Bank,ACCT0013174,Revolving,AS AGREED,OPEN,2013-01-30,2024-03-16,2024-01-07,2000,2000,217,0,0,0,0,XP/EF,0.1085,135,0
13175,1324,Rocket Mortgage,ACCT0013175,Revolving,AS AGREED,OPEN,2015-04-18,2024-03-14,2024-01-17,15000,15000,722,0,0,0,0,XP/EF,0.0481,108,0
13176,1324,Toyota Motor Credit,ACCT0013176,Installment,AS AGREED,OPEN,2014-04-02,2024-03-13,2023-08-31,52527,0,8593,0,0,0,0,EF,,120,0
13177,1324,SoFi,ACCT0013177,Revolving,AS AGREED,OPEN,2012-09-11,2024-03-27,2024-02-05,15000,15000,2465,0,0,0,0,XP,0.1643,139,0
13178,1324,HSBC,ACCT0013178,Other,AS AGREED,OPEN,2016-04-19,2024-04-01,2024-02-28,15000,15000,3344,0,0,0,0,EF,0.2229,96,0
13179,1324,Quicken Loans,ACCT0013179,Auto,AS AGREED,OPEN,2022-02-01,2024-03-06,2023-10-22,12301,0,5969,0,0,0,0,XP/TU/EF,,26,0
13180,1324,Midland Credit,ACCT0013180,Auto,AS AGREED,OPEN,2013-06-24,2024-04-01,2024-01-22,25874,0,11185,0,0,0,0,EF,,130,0
13181,1324,Fifth Third,ACCT0013181,Revolving,AS AGREED,OPEN,2017-10-15,2024-03-03,2023-10-07,10000,10000,2119,0,0,0,0,TU,0.2119,78,0
13182,1324,Toyota Motor Credit,ACCT0013182,Installment,PAID,CLOSED,2023-10-31,2024-03-09,2023-09-02,47206,0,0,0,0,0,0,TU,,6,0
13183,1324,Sallie Mae,ACCT0013183,Auto,AS AGREED,OPEN,2013-07-30,2024-03-14,2023-10-14,25755,0,11666,0,0,0,0,XP,,129,0
13184,1324,HSBC,ACCT0013184,Auto,AS AGREED,OPEN,2015-03-03,2024-03-02,2024-01-09,52810,0,16468,0,0,0,0,TU/EF,,109,0
13185,1324,KeyBank,ACCT0013185,Auto,PAID,CLOSED,2011-02-17,2024-02-27,2023-11-22,16804,0,0,0,0,0,0,XP/TU/EF,,158,0
13186,1325,Pennymac,ACCT0013186,Installment,PAID,CLOSED,2016-04-11,2024-06-07,2024-05-24,29962,0,0,0,0,0,0,XP/TU,,99,0
13187,1325,SoFi,ACCT0013187,Other,AS AGREED,OPEN,2019-10-05,2024-06-24,2024-03-01,750,750,409,0,0,0,0,XP/TU/EF,0.5453,57,0
13188,1325,Sallie Mae,ACCT0013188,Auto,AS AGREED,OPEN,2013-05-15,2024-06-11,2024-02-29,60130,0,32253,0,0,0,0,EF,,134,0
13189,1325,Navient,ACCT0013189,Mortgage,AS AGREED,OPEN,2014-04-01,2024-06-01,2024-03-18,164706,164706,135309,0,0,0,0,XP/EF,0.8215,123,0
13190,1325,Quicken Loans,ACCT0013190,Installment,AS AGREED,OPEN,2018-08-20,2024-06-07,2024-02-08,56898,0,45648,0,0,0,0,EF,,71,0
13191,1326,Sallie Mae,ACCT0013191,Other,CUR WAS 90,DEROGATORY,2009-09-10,2020-09-09,2020-04-20,1500,1500,1208,164,1,2,2,TU,0.8053,133,1
13192,1326,Navy Federal,ACCT0013192,Mortgage,CHARGE OFF,DEROGATORY,2020-06-21,2020-09-01,2020-07-18,497615,497615,490147,490147,7,3,3,XP,0.985,4,1
13193,1326,Toyota Motor Credit,ACCT0013193,Auto,CHARGE OFF,DEROGATORY,2015-10-18,2020-09-04,2020-02-20,6514,0,6212,6212,3,2,4,TU,,60,1
13194,1326,Ford Motor Credit,ACCT0013194,Installment,CUR WAS 90,DEROGATORY,2014-07-17,2020-09-23,2020-03-29,62204,0,35098,4468,2,2,2,XP/EF,,75,1
13195,1326,Quicken Loans,ACCT0013195,Installment,CUR WAS 90,DEROGATORY,2014-12-10,2020-09-22,2020-06-09,38954,0,29424,6640,2,1,2,XP/EF,,70,1
13196,1326,Ally Financial,ACCT0013196,Revolving,CUR WAS 30,DEROGATORY,2011-08-31,2020-09-19,2020-08-15,2000,2000,2297,-127,4,0,0,EF,1.1485,110,1
13197,1326,Quicken Loans,ACCT0013197,Mortgage,CHARGE OFF,DEROGATORY,2014-03-14,2020-08-24,2020-02-27,473222,473222,507953,507953,5,2,4,TU/EF,1.0734,79,1
13198,1326,USAA,ACCT0013198,Mortgage,AS AGREED,OPEN,2011-12-02,2020-08-30,2020-05-04,359065,359065,47459,0,0,0,0,EF,0.1322,106,0
13199,1326,Navient,ACCT0013199,Revolving,AS AGREED,OPEN,2010-08-09,2020-08-28,2020-06-10,2000,2000,2284,0,0,0,0,XP/EF,1.142,122,0
13200,1326,PNC Bank,ACCT0013200,Installment,AS AGREED,OPEN,2019-04-02,2020-09-05,2020-06-03,5846,0,4801,0,0,0,0,EF,,18,0
13201,1326,Citi,ACCT0013201,Mortgage,PAID,CLOSED,2012-03-25,2020-09-14,2020-08-05,151282,151282,0,0,0,0,0,TU,0.0,103,0
13202,1326,Fifth Third,ACCT0013202,Mortgage,AS AGREED,OPEN,2010-05-09,2020-08-27,2020-02-25,143502,143502,94718,0,0,0,0,TU,0.66,125,0
13203,1326,Regions Bank,ACCT0013203,Mortgage,CHARGE OFF,DEROGATORY,2014-11-28,2020-09-05,2020-03-07,169045,169045,163880,163880,7,4,1,TU,0.9694,71,1
13204,1326,Marcus by Goldman,ACCT0013204,Auto,AS AGREED,OPEN,2016-10-22,2020-08-22,2020-04-26,14001,0,7516,0,0,0,0,XP/TU/EF,,48,0
13205,1326,Pennymac,ACCT0013205,Mortgage,AS AGREED,OPEN,2015-07-12,2020-09-03,2020-07-22,594587,594587,257083,0,0,0,0,XP,0.4324,63,0
13206,1327,Rocket Mortgage,ACCT0013206,Installment,CHARGE OFF,DEROGATORY,2020-07-23,2021-01-10,2020-09-13,32637,0,14667,14667,2,4,4,XP/EF,,7,1
13207,1327,Discover,ACCT0013207,Mortgage,CUR WAS 30,DEROGATORY,2009-07-21,2021-01-11,2020-12-01,138674,138674,17803,1096,2,0,0,EF,0.1284,139,1
13208,1327,Navient,ACCT0013208,Mortgage,CUR WAS 90,DEROGATORY,2013-06-26,2021-01-09,2020-12-18,417476,417476,299231,100090,3,3,1,EF,0.7168,92,1
13209,1327,Quicken Loans,ACCT0013209,Mortgage,AS AGREED,OPEN,2019-06-22,2021-01-19,2020-10-29,132657,132657,96533,0,0,0,0,EF,0.7277,20,0
13210,1327,Upgrade,ACCT0013210,Revolving,AS AGREED,OPEN,2020-02-16,2021-01-27,2020-12-10,500,500,456,0,0,0,0,TU,0.912,12,0
13211,1327,TD Bank,ACCT0013211,Auto,CHARGE OFF,DEROGATORY,2018-01-20,2021-02-05,2020-08-17,53932,0,29122,29122,7,5,3,XP/EF,,37,1
13212,1327,Ford Motor Credit,ACCT0013212,Mortgage,AS AGREED,OPEN,2010-03-13,2021-02-02,2020-11-26,341625,341625,89060,0,0,0,0,XP/EF,0.2607,131,0
13213,1327,LVNV Funding,ACCT0013213,Installment,CHARGE OFF,DEROGATORY,2009-11-29,2020-12-30,2020-06-15,19769,0,19567,19567,5,1,4,TU,,135,1
13214,1327,Bank of America,ACCT0013214,Other,AS AGREED,OPEN,2018-10-15,2021-01-04,2020-09-15,3000,3000,1166,0,0,0,0,,0.3887,28,0
13215,1327,Jefferson Capital,ACCT0013215,Mortgage,CUR WAS 60,DEROGATORY,2011-10-29,2020-12-23,2020-10-30,416226,416226,147098,48479,2,2,0,EF,0.3534,112,1
13216,1327,Chase,ACCT0013216,Mortgage,CUR WAS 60,DEROGATORY,2018-10-17,2021-01-22,2020-11-12,479315,479315,143089,7920,2,3,0,XP,0.2985,28,1
13217,1327,Upgrade,ACCT0013217,Revolving,CHARGE OFF,DEROGATORY,2010-01-28,2021-01-04,2020-10-07,1000,1000,610,610,7,5,2,TU/EF,0.61,133,1
13218,1327,Pennymac,ACCT0013218,Auto,AS AGREED,OPEN,2012-10-19,2021-01-01,2020-12-15,33920,0,17197,0,0,0,0,XP/TU/EF,,100,0
13219,1327,PNC Bank,ACCT0013219,Installment,AS AGREED,OPEN,2015-07-15,2021-01-28,2020-11-17,55350,0,5740,0,0,0,0,XP/TU,,67,0
13220,1327,Capital One,ACCT0013220,Other,CUR WAS 90,DEROGATORY,2015-10-22,2021-01-07,2020-10-05,500,500,346,52,3,2,1,TU,0.692,64,1
13221,1328,Citi,ACCT0013221,Revolving,COLLECTION,DEROGATORY,2010-09-02,2021-10-04,2021-04-02,750,750,516,516,2,0,2,XP/EF,0.688,133,1
13222,1328,Quicken Loans,ACCT0013222,Installment,CUR WAS 60,DEROGATORY,2014-12-09,2021-10-06,2021-04-05,61447,0,42698,10827,4,2,0,XP/TU,,82,1
13223,1328,SoFi,ACCT0013223,Installment,CHARGE OFF,DEROGATORY,2016-07-12,2021-10-14,2021-05-29,40374,0,36305,36305,5,2,1,XP,,63,1
13224,1328,Chase,ACCT0013224,Other,AS AGREED,OPEN,2018-12-03,2021-10-04,2021-08-28,1500,1500,869,0,0,0,0,XP/TU/EF,0.5793,34,0
13225,1328,Ford Motor Credit,ACCT0013225,Mortgage,AS AGREED,OPEN,2013-04-24,2021-09-21,2021-04-13,481238,481238,364544,-454,0,0,0,EF,0.7575,102,0
13226,1328,USAA,ACCT0013226,Other,PAID,CLOSED,2013-01-28,2021-09-21,2021-03-11,1500,1500,0,0,0,0,0,TU,0.0,105,0
13227,1328,Ford Motor Credit,ACCT0013227,Other,CUR WAS 60,DEROGATORY,2016-10-06,2021-09-19,2021-07-09,5000,5000,2151,296,3,2,0,EF,0.4302,60,1
13228,1328,Marcus by Goldman,ACCT0013228,Revolving,AS AGREED,OPEN,2009-11-22,2021-09-19,2021-06-26,3000,3000,3099,0,0,0,0,EF,1.033,143,0
13229,1328,Ford Motor Credit,ACCT0013229,Other,COLLECTION,DEROGATORY,2012-01-05,2021-10-09,2021-06-07,1500,1500,1238,1238,4,3,1,TU,0.8253,117,1
13230,1328,Santander,ACCT0013230,Auto,AS AGREED,OPEN,2013-04-06,2021-09-15,2021-04-11,58082,0,20822,0,0,0,0,EF,,102,0
